457;De La Luz;Heart of the Night;Spyro Gyra
458;Westwood Moon;Heart of the Night;Spyro Gyra
459;Midnight;Heart of the Night;Spyro Gyra
460;Playtime;Heart of the Night;Spyro Gyra
461;Surrender;Heart of the Night;Spyro Gyra
462;Valentino's;Heart of the Night;Spyro Gyra
463;Believe;Heart of the Night;Spyro Gyra
464;As We Sleep;Heart of the Night;Spyro Gyra
465;When Evening Falls;Heart of the Night;Spyro Gyra
466;J Squared;Heart of the Night;Spyro Gyra
467;Best Thing;Heart of the Night;Spyro Gyra
468;Maria;International Superhits;Green Day
469;Poprocks And Coke;International Superhits;Green Day
470;Longview;International Superhits;Green Day
471;Welcome To Paradise;International Superhits;Green Day
472;Basket Case;International Superhits;Green Day
473;When I Come Around;International Superhits;Green Day
474;She;International Superhits;Green Day
475;J.A.R. (Jason Andrew Relva);International Superhits;Green Day
476;Geek Stink Breath;International Superhits;Green Day
477;Brain Stew;International Superhits;Green Day
478;Jaded;International Superhits;Green Day
479;Walking Contradiction;International Superhits;Green Day
480;Stuck With Me;International Superhits;Green Day
481;Hitchin' A Ride;International Superhits;Green Day
482;Good Riddance (Time Of Your Life);International Superhits;Green Day
483;Redundant;International Superhits;Green Day
484;Nice Guys Finish Last;International Superhits;Green Day
485;Minority;International Superhits;Green Day
486;Warning;International Superhits;Green Day
487;Waiting;International Superhits;Green Day
488;Macy's Day Parade;International Superhits;Green Day
489;Into The Light;Into The Light;David Coverdale
490;River Song;Into The Light;David Coverdale
491;She Give Me ...;Into The Light;David Coverdale
492;Don't You Cry;Into The Light;David Coverdale
493;Love Is Blind;Into The Light;David Coverdale
494;Slave;Into The Light;David Coverdale
495;Cry For Love;Into The Light;David Coverdale
496;Living On Love;Into The Light;David Coverdale
497;Midnight Blue;Into The Light;David Coverdale
498;Too Many Tears;Into The Light;David Coverdale
499;Don't Lie To Me;Into The Light;David Coverdale
500;Wherever You May Go;Into The Light;David Coverdale
501;Grito De Alerta;Meus Momentos;Gonzaguinha
502;Não Dá Mais Pra Segurar (Explode Coração);Meus Momentos;Gonzaguinha
503;Começaria Tudo Outra Vez;Meus Momentos;Gonzaguinha
504;O Que É O Que É ?;Meus Momentos;Gonzaguinha
505;Sangrando;Meus Momentos;Gonzaguinha
506;Diga Lá, Coração;Meus Momentos;Gonzaguinha
507;Lindo Lago Do Amor;Meus Momentos;Gonzaguinha
508;Eu Apenas Queria Que Voçê Soubesse;Meus Momentos;Gonzaguinha
509;Com A Perna No Mundo;Meus Momentos;Gonzaguinha
510;E Vamos À Luta;Meus Momentos;Gonzaguinha
511;Um Homem Também Chora (Guerreiro Menino);Meus Momentos;Gonzaguinha
512;Comportamento Geral;Meus Momentos;Gonzaguinha
513;Ponto De Interrogação;Meus Momentos;Gonzaguinha
514;Espere Por Mim, Morena;Meus Momentos;Gonzaguinha
515;Meia-Lua Inteira;Minha Historia;Chico Buarque
516;Voce e Linda;Minha Historia;Chico Buarque
517;Um Indio;Minha Historia;Chico Buarque
518;Podres Poderes;Minha Historia;Chico Buarque
519;Voce Nao Entende Nada - Cotidiano;Minha Historia;Chico Buarque
520;O Estrangeiro;Minha Historia;Chico Buarque
521;Menino Do Rio;Minha Historia;Chico Buarque
522;Qualquer Coisa;Minha Historia;Chico Buarque
523;Sampa;Minha Historia;Chico Buarque
524;Queixa;Minha Historia;Chico Buarque
525;O Leaozinho;Minha Historia;Chico Buarque
526;Fora Da Ordem;Minha Historia;Chico Buarque
527;Terra;Minha Historia;Chico Buarque
528;Alegria, Alegria;Minha Historia;Chico Buarque
529;Balada Do Louco;Minha História;Os Mutantes
530;Ando Meio Desligado;Minha História;Os Mutantes
531;Top Top;Minha História;Os Mutantes
532;Baby;Minha História;Os Mutantes
533;A E O Z;Minha História;Os Mutantes
534;Panis Et Circenses;Minha História;Os Mutantes
535;Chão De Estrelas;Minha História;Os Mutantes
536;Vida De Cachorro;Minha História;Os Mutantes
537;Bat Macumba;Minha História;Os Mutantes
538;Desculpe Babe;Minha História;Os Mutantes
539;Rita Lee;Minha História;Os Mutantes
540;Posso Perder Minha Mulher, Minha Mãe, Desde Que Eu Tenha O Rock And Roll;Minha História;Os Mutantes
541;Banho De Lua;Minha História;Os Mutantes
542;Meu Refrigerador Não Funciona;Minha História;Os Mutantes
543;Burn;MK III The Final Concerts [Disc 1];Deep Purple
544;Stormbringer;MK III The Final Concerts [Disc 1];Deep Purple
545;Gypsy;MK III The Final Concerts [Disc 1];Deep Purple
546;Lady Double Dealer;MK III The Final Concerts [Disc 1];Deep Purple
547;Mistreated;MK III The Final Concerts [Disc 1];Deep Purple
548;Smoke On The Water;MK III The Final Concerts [Disc 1];Deep Purple
549;You Fool No One;MK III The Final Concerts [Disc 1];Deep Purple
550;Custard Pie;Physical Graffiti [Disc 1];Led Zeppelin
551;The Rover;Physical Graffiti [Disc 1];Led Zeppelin
552;In My Time Of Dying;Physical Graffiti [Disc 1];Led Zeppelin
553;Houses Of The Holy;Physical Graffiti [Disc 1];Led Zeppelin
554;Trampled Under Foot;Physical Graffiti [Disc 1];Led Zeppelin
555;Kashmir;Physical Graffiti [Disc 1];Led Zeppelin
556;Imperatriz;Sambas De Enredo 2001;Various Artists
557;Beija-Flor;Sambas De Enredo 2001;Various Artists
558;Viradouro;Sambas De Enredo 2001;Various Artists
559;Mocidade;Sambas De Enredo 2001;Various Artists
560;Unidos Da Tijuca;Sambas De Enredo 2001;Various Artists
561;Salgueiro;Sambas De Enredo 2001;Various Artists
562;Mangueira;Sambas De Enredo 2001;Various Artists
563;União Da Ilha;Sambas De Enredo 2001;Various Artists
564;Grande Rio;Sambas De Enredo 2001;Various Artists
565;Portela;Sambas De Enredo 2001;Various Artists
566;Caprichosos;Sambas De Enredo 2001;Various Artists
567;Tradição;Sambas De Enredo 2001;Various Artists
568;Império Serrano;Sambas De Enredo 2001;Various Artists
569;Tuiuti;Sambas De Enredo 2001;Various Artists
570;(Da Le) Yaleo;Supernatural;Santana
571;Love Of My Life;Supernatural;Santana
572;Put Your Lights On;Supernatural;Santana
573;Africa Bamba;Supernatural;Santana
574;Smooth;Supernatural;Santana
575;Do You Like The Way;Supernatural;Santana
576;Maria Maria;Supernatural;Santana
577;Migra;Supernatural;Santana
578;Corazon Espinado;Supernatural;Santana
579;Wishing It Was;Supernatural;Santana
580;El Farol;Supernatural;Santana
581;Primavera;Supernatural;Santana
582;The Calling;Supernatural;Santana
583;Solução;The Best of Ed Motta;Ed Motta
584;Manuel;The Best of Ed Motta;Ed Motta
585;Entre E Ouça;The Best of Ed Motta;Ed Motta
586;Um Contrato Com Deus;The Best of Ed Motta;Ed Motta
587;Um Jantar Pra Dois;The Best of Ed Motta;Ed Motta
588;Vamos Dançar;The Best of Ed Motta;Ed Motta
589;Um Love;The Best of Ed Motta;Ed Motta
590;Seis Da Tarde;The Best of Ed Motta;Ed Motta
591;Baixo Rio;The Best of Ed Motta;Ed Motta
592;Sombras Do Meu Destino;The Best of Ed Motta;Ed Motta
593;Do You Have Other Loves?;The Best of Ed Motta;Ed Motta
594;Agora Que O Dia Acordou;The Best of Ed Motta;Ed Motta
595;Já!!!;The Best of Ed Motta;Ed Motta
596;A Rua;The Best of Ed Motta;Ed Motta
597;Now's The Time;The Essential Miles Davis [Disc 1];Miles Davis
598;Jeru;The Essential Miles Davis [Disc 1];Miles Davis
599;Compulsion;The Essential Miles Davis [Disc 1];Miles Davis
600;Tempus Fugit;The Essential Miles Davis [Disc 1];Miles Davis
601;Walkin';The Essential Miles Davis [Disc 1];Miles Davis
602;'Round Midnight;The Essential Miles Davis [Disc 1];Miles Davis
603;Bye Bye Blackbird;The Essential Miles Davis [Disc 1];Miles Davis
604;New Rhumba;The Essential Miles Davis [Disc 1];Miles Davis
605;Generique;The Essential Miles Davis [Disc 1];Miles Davis
606;Summertime;The Essential Miles Davis [Disc 1];Miles Davis
607;So What;The Essential Miles Davis [Disc 1];Miles Davis
608;The Pan Piper;The Essential Miles Davis [Disc 1];Miles Davis
609;Someday My Prince Will Come;The Essential Miles Davis [Disc 1];Miles Davis
610;My Funny Valentine (Live);The Essential Miles Davis [Disc 2];Miles Davis
611;E.S.P.;The Essential Miles Davis [Disc 2];Miles Davis
612;Nefertiti;The Essential Miles Davis [Disc 2];Miles Davis
613;Petits Machins (Little Stuff);The Essential Miles Davis [Disc 2];Miles Davis
614;Miles Runs The Voodoo Down;The Essential Miles Davis [Disc 2];Miles Davis
615;Little Church (Live);The Essential Miles Davis [Disc 2];Miles Davis
616;Black Satin;The Essential Miles Davis [Disc 2];Miles Davis
617;Jean Pierre (Live);The Essential Miles Davis [Disc 2];Miles Davis
618;Time After Time;The Essential Miles Davis [Disc 2];Miles Davis
619;Portia;The Essential Miles Davis [Disc 2];Miles Davis
620;Space Truckin';The Final Concerts (Disc 2);Deep Purple
621;Going Down / Highway Star;The Final Concerts (Disc 2);Deep Purple
622;Mistreated (Alternate Version);The Final Concerts (Disc 2);Deep Purple
623;You Fool No One (Alternate Version);The Final Concerts (Disc 2);Deep Purple
624;Jeepers Creepers;Up An' Atom;Gene Krupa
625;Blue Rythm Fantasy;Up An' Atom;Gene Krupa
626;Drum Boogie;Up An' Atom;Gene Krupa
627;Let Me Off Uptown;Up An' Atom;Gene Krupa
628;Leave Us Leap;Up An' Atom;Gene Krupa
629;Opus No.1;Up An' Atom;Gene Krupa
630;Boogie Blues;Up An' Atom;Gene Krupa
631;How High The Moon;Up An' Atom;Gene Krupa
632;Disc Jockey Jump;Up An' Atom;Gene Krupa
633;Up An' Atom;Up An' Atom;Gene Krupa
634;Bop Boogie;Up An' Atom;Gene Krupa
635;Lemon Drop;Up An' Atom;Gene Krupa
636;Coronation Drop;Up An' Atom;Gene Krupa
637;Overtime;Up An' Atom;Gene Krupa
638;Imagination;Up An' Atom;Gene Krupa
639;Don't Take Your Love From Me;Up An' Atom;Gene Krupa
640;Midget;Up An' Atom;Gene Krupa
641;I'm Coming Virginia;Up An' Atom;Gene Krupa
642;Payin' Them Dues Blues;Up An' Atom;Gene Krupa
643;Jungle Drums;Up An' Atom;Gene Krupa
644;Showcase;Up An' Atom;Gene Krupa
645;Swedish Schnapps;Up An' Atom;Gene Krupa
646;Samba Da Bênção;Vinícius De Moraes - Sem Limite;Toquinho & Vinícius
647;Pot-Pourri N.º 4;Vinícius De Moraes - Sem Limite;Toquinho & Vinícius
648;Onde Anda Você;Vinícius De Moraes - Sem Limite;Toquinho & Vinícius
649;Samba Da Volta;Vinícius De Moraes - Sem Limite;Toquinho & Vinícius
650;Canto De Ossanha;Vinícius De Moraes - Sem Limite;Toquinho & Vinícius
651;Pot-Pourri N.º 5;Vinícius De Moraes - Sem Limite;Toquinho & Vinícius
652;Formosa;Vinícius De Moraes - Sem Limite;Toquinho & Vinícius
653;Como É Duro Trabalhar;Vinícius De Moraes - Sem Limite;Toquinho & Vinícius
654;Minha Namorada;Vinícius De Moraes - Sem Limite;Toquinho & Vinícius
655;Por Que Será;Vinícius De Moraes - Sem Limite;Toquinho & Vinícius
656;Berimbau;Vinícius De Moraes - Sem Limite;Toquinho & Vinícius
657;Deixa;Vinícius De Moraes - Sem Limite;Toquinho & Vinícius
658;Pot-Pourri N.º 2;Vinícius De Moraes - Sem Limite;Toquinho & Vinícius
659;Samba Em Prelúdio;Vinícius De Moraes - Sem Limite;Toquinho & Vinícius
660;Carta Ao Tom 74;Vinícius De Moraes - Sem Limite;Toquinho & Vinícius
661;Linha de Passe (João Bosco);Vozes do MPB;Various Artists
662;Pela Luz dos Olhos Teus (Miúcha e Tom Jobim);Vozes do MPB;Various Artists
663;Chão de Giz (Elba Ramalho);Vozes do MPB;Various Artists
664;Marina (Dorival Caymmi);Vozes do MPB;Various Artists
665;Aquarela (Toquinho);Vozes do MPB;Various Artists
666;Coração do Agreste (Fafá de Belém);Vozes do MPB;Various Artists
667;Dona (Roupa Nova);Vozes do MPB;Various Artists
668;Começaria Tudo Outra Vez (Maria Creuza);Vozes do MPB;Various Artists
669;Caçador de Mim (Sá & Guarabyra);Vozes do MPB;Various Artists
670;Romaria (Renato Teixeira);Vozes do MPB;Various Artists
671;As Rosas Não Falam (Beth Carvalho);Vozes do MPB;Various Artists
672;Wave (Os Cariocas);Vozes do MPB;Various Artists
673;Garota de Ipanema (Dick Farney);Vozes do MPB;Various Artists
674;Preciso Apender a Viver Só (Maysa);Vozes do MPB;Various Artists
675;Susie Q;Chronicle, Vol. 1;Creedence Clearwater Revival
676;I Put A Spell On You;Chronicle, Vol. 1;Creedence Clearwater Revival
677;Proud Mary;Chronicle, Vol. 1;Creedence Clearwater Revival
678;Bad Moon Rising;Chronicle, Vol. 1;Creedence Clearwater Revival
679;Lodi;Chronicle, Vol. 1;Creedence Clearwater Revival
680;Green River;Chronicle, Vol. 1;Creedence Clearwater Revival
681;Commotion;Chronicle, Vol. 1;Creedence Clearwater Revival
682;Down On The Corner;Chronicle, Vol. 1;Creedence Clearwater Revival
683;Fortunate Son;Chronicle, Vol. 1;Creedence Clearwater Revival
684;Travelin' Band;Chronicle, Vol. 1;Creedence Clearwater Revival
685;Who'll Stop The Rain;Chronicle, Vol. 1;Creedence Clearwater Revival
686;Up Around The Bend;Chronicle, Vol. 1;Creedence Clearwater Revival
687;Run Through The Jungle;Chronicle, Vol. 1;Creedence Clearwater Revival
688;Lookin' Out My Back Door;Chronicle, Vol. 1;Creedence Clearwater Revival
689;Long As I Can See The Light;Chronicle, Vol. 1;Creedence Clearwater Revival
690;I Heard It Through The Grapevine;Chronicle, Vol. 1;Creedence Clearwater Revival
691;Have You Ever Seen The Rain?;Chronicle, Vol. 1;Creedence Clearwater Revival
692;Hey Tonight;Chronicle, Vol. 1;Creedence Clearwater Revival
693;Sweet Hitch-Hiker;Chronicle, Vol. 1;Creedence Clearwater Revival
694;Someday Never Comes;Chronicle, Vol. 1;Creedence Clearwater Revival
695;Walking On The Water;Chronicle, Vol. 2;Creedence Clearwater Revival
696;Suzie-Q, Pt. 2;Chronicle, Vol. 2;Creedence Clearwater Revival
697;Born On The Bayou;Chronicle, Vol. 2;Creedence Clearwater Revival
698;Good Golly Miss Molly;Chronicle, Vol. 2;Creedence Clearwater Revival
699;Tombstone Shadow;Chronicle, Vol. 2;Creedence Clearwater Revival
700;Wrote A Song For Everyone;Chronicle, Vol. 2;Creedence Clearwater Revival
701;Night Time Is The Right Time;Chronicle, Vol. 2;Creedence Clearwater Revival
702;Cotton Fields;Chronicle, Vol. 2;Creedence Clearwater Revival
703;It Came Out Of The Sky;Chronicle, Vol. 2;Creedence Clearwater Revival
704;Don't Look Now;Chronicle, Vol. 2;Creedence Clearwater Revival
705;The Midnight Special;Chronicle, Vol. 2;Creedence Clearwater Revival
706;Before You Accuse Me;Chronicle, Vol. 2;Creedence Clearwater Revival
707;My Baby Left Me;Chronicle, Vol. 2;Creedence Clearwater Revival
708;Pagan Baby;Chronicle, Vol. 2;Creedence Clearwater Revival
709;(Wish I Could) Hideaway;Chronicle, Vol. 2;Creedence Clearwater Revival
710;It's Just A Thought;Chronicle, Vol. 2;Creedence Clearwater Revival
711;Molina;Chronicle, Vol. 2;Creedence Clearwater Revival
712;Born To Move;Chronicle, Vol. 2;Creedence Clearwater Revival
713;Lookin' For A Reason;Chronicle, Vol. 2;Creedence Clearwater Revival
714;Hello Mary Lou;Chronicle, Vol. 2;Creedence Clearwater Revival
715;Gatas Extraordinárias;Cássia Eller - Coleção Sem Limite [Disc 2];Cássia Eller
716;Brasil;Cássia Eller - Coleção Sem Limite [Disc 2];Cássia Eller
717;Eu Sou Neguinha (Ao Vivo);Cássia Eller - Coleção Sem Limite [Disc 2];Cássia Eller
718;Geração Coca-Cola (Ao Vivo);Cássia Eller - Coleção Sem Limite [Disc 2];Cássia Eller
719;Lanterna Dos Afogados;Cássia Eller - Coleção Sem Limite [Disc 2];Cássia Eller
720;Coroné Antonio Bento;Cássia Eller - Coleção Sem Limite [Disc 2];Cássia Eller
721;Você Passa, Eu Acho Graça (Ao Vivo);Cássia Eller - Coleção Sem Limite [Disc 2];Cássia Eller
722;Meu Mundo Fica Completo (Com Você);Cássia Eller - Coleção Sem Limite [Disc 2];Cássia Eller
723;1° De Julho;Cássia Eller - Coleção Sem Limite [Disc 2];Cássia Eller
724;Música Urbana 2;Cássia Eller - Coleção Sem Limite [Disc 2];Cássia Eller
725;Vida Bandida (Ao Vivo);Cássia Eller - Coleção Sem Limite [Disc 2];Cássia Eller
726;Palavras Ao Vento;Cássia Eller - Coleção Sem Limite [Disc 2];Cássia Eller
727;Não Sei O Que Eu Quero Da Vida;Cássia Eller - Coleção Sem Limite [Disc 2];Cássia Eller
728;Woman Of The World (Ao Vivo);Cássia Eller - Coleção Sem Limite [Disc 2];Cássia Eller
729;Juventude Transviada (Ao Vivo);Cássia Eller - Coleção Sem Limite [Disc 2];Cássia Eller
730;Malandragem;Cássia Eller - Sem Limite [Disc 1];Cássia Eller
731;O Segundo Sol;Cássia Eller - Sem Limite [Disc 1];Cássia Eller
732;Smells Like Teen Spirit (Ao Vivo);Cássia Eller - Sem Limite [Disc 1];Cássia Eller
733;E.C.T.;Cássia Eller - Sem Limite [Disc 1];Cássia Eller
734;Todo Amor Que Houver Nesta Vida;Cássia Eller - Sem Limite [Disc 1];Cássia Eller
735;Metrô. Linha 743;Cássia Eller - Sem Limite [Disc 1];Cássia Eller
736;Nós (Ao Vivo);Cássia Eller - Sem Limite [Disc 1];Cássia Eller
737;Na Cadência Do Samba;Cássia Eller - Sem Limite [Disc 1];Cássia Eller
738;Admirável Gado Novo;Cássia Eller - Sem Limite [Disc 1];Cássia Eller
739;Eleanor Rigby;Cássia Eller - Sem Limite [Disc 1];Cássia Eller
740;Socorro;Cássia Eller - Sem Limite [Disc 1];Cássia Eller
741;Blues Da Piedade;Cássia Eller - Sem Limite [Disc 1];Cássia Eller
742;Rubens;Cássia Eller - Sem Limite [Disc 1];Cássia Eller
743;Não Deixe O Samba Morrer - Cassia Eller e Alcione;Cássia Eller - Sem Limite [Disc 1];Cássia Eller
744;Mis Penas Lloraba Yo (Ao Vivo) Soy Gitano (Tangos);Cássia Eller - Sem Limite [Disc 1];Cássia Eller
745;Comin' Home;Come Taste The Band;Deep Purple
746;Lady Luck;Come Taste The Band;Deep Purple
747;Gettin' Tighter;Come Taste The Band;Deep Purple
748;Dealer;Come Taste The Band;Deep Purple
749;I Need Love;Come Taste The Band;Deep Purple
750;Drifter;Come Taste The Band;Deep Purple
751;Love Child;Come Taste The Band;Deep Purple
752;This Time Around / Owed to 'G' [Instrumental];Come Taste The Band;Deep Purple
753;You Keep On Moving;Come Taste The Band;Deep Purple
754;Speed King;Deep Purple In Rock;Deep Purple
755;Bloodsucker;Deep Purple In Rock;Deep Purple
756;Child In Time;Deep Purple In Rock;Deep Purple
757;Flight Of The Rat;Deep Purple In Rock;Deep Purple
758;Into The Fire;Deep Purple In Rock;Deep Purple
759;Living Wreck;Deep Purple In Rock;Deep Purple
760;Hard Lovin' Man;Deep Purple In Rock;Deep Purple
761;Fireball;Fireball;Deep Purple
762;No No No;Fireball;Deep Purple
763;Strange Kind Of Woman;Fireball;Deep Purple
764;Anyone's Daughter;Fireball;Deep Purple
765;The Mule;Fireball;Deep Purple
766;Fools;Fireball;Deep Purple
767;No One Came;Fireball;Deep Purple
768;Knocking At Your Back Door;Knocking at Your Back Door: The Best Of Deep Purple in the 80's;Deep Purple
769;Bad Attitude;Knocking at Your Back Door: The Best Of Deep Purple in the 80's;Deep Purple
770;Child In Time (Son Of Aleric - Instrumental);Knocking at Your Back Door: The Best Of Deep Purple in the 80's;Deep Purple
771;Nobody's Home;Knocking at Your Back Door: The Best Of Deep Purple in the 80's;Deep Purple
772;Black Night;Knocking at Your Back Door: The Best Of Deep Purple in the 80's;Deep Purple
773;Perfect Strangers;Knocking at Your Back Door: The Best Of Deep Purple in the 80's;Deep Purple
774;The Unwritten Law;Knocking at Your Back Door: The Best Of Deep Purple in the 80's;Deep Purple
775;Call Of The Wild;Knocking at Your Back Door: The Best Of Deep Purple in the 80's;Deep Purple
776;Hush;Knocking at Your Back Door: The Best Of Deep Purple in the 80's;Deep Purple
777;Smoke On The Water;Knocking at Your Back Door: The Best Of Deep Purple in the 80's;Deep Purple
778;Space Trucking;Knocking at Your Back Door: The Best Of Deep Purple in the 80's;Deep Purple
779;Highway Star;Machine Head;Deep Purple
780;Maybe I'm A Leo;Machine Head;Deep Purple
781;Pictures Of Home;Machine Head;Deep Purple
782;Never Before;Machine Head;Deep Purple
783;Smoke On The Water;Machine Head;Deep Purple
784;Lazy;Machine Head;Deep Purple
785;Space Truckin';Machine Head;Deep Purple
786;Vavoom : Ted The Mechanic;Purpendicular;Deep Purple
787;Loosen My Strings;Purpendicular;Deep Purple
788;Soon Forgotten;Purpendicular;Deep Purple
789;Sometimes I Feel Like Screaming;Purpendicular;Deep Purple
790;Cascades : I'm Not Your Lover;Purpendicular;Deep Purple
791;The Aviator;Purpendicular;Deep Purple
792;Rosa's Cantina;Purpendicular;Deep Purple
793;A Castle Full Of Rascals;Purpendicular;Deep Purple
794;A Touch Away;Purpendicular;Deep Purple
795;Hey Cisco;Purpendicular;Deep Purple
796;Somebody Stole My Guitar;Purpendicular;Deep Purple
797;The Purpendicular Waltz;Purpendicular;Deep Purple
798;King Of Dreams;Slaves And Masters;Deep Purple
799;The Cut Runs Deep;Slaves And Masters;Deep Purple
800;Fire In The Basement;Slaves And Masters;Deep Purple
801;Truth Hurts;Slaves And Masters;Deep Purple
